"country","year","age_group","gender","education","status","sector_group","population"
"Kenya",2019,"25-35","male","tertiary","unemployed",NA,25395
"Kenya",2020,"15-24","female","no","employed","Agriculture",104171
"Kenya",2020,"15-24","female","no","employed","Industry",23914
"Kenya",2020,"15-24","female","no","employed","Services",54414
"Kenya",2020,"15-24","female","no","inactive",NA,204681
"Kenya",2020,"15-24","female","no","student",NA,122274
"Kenya",2020,"15-24","female","no","unemployed",NA,8544
"Kenya",2020,"15-24","female","primary","employed","Agriculture",95302
"Kenya",2020,"15-24","female","primary","employed","Industry",32932
"Kenya",2020,"15-24","female","primary","employed","Services",101637
"Kenya",2020,"15-24","female","primary","inactive",NA,77324
"Kenya",2020,"15-24","female","primary","student",NA,354940
"Kenya",2020,"15-24","female","primary","unemployed",NA,23478
"Kenya",2020,"15-24","female","secondary","employed","Agriculture",402321
"Kenya",2020,"15-24","female","secondary","employed","Industry",118876
"Kenya",2020,"15-24","female","secondary","employed","Services",726288
"Kenya",2020,"15-24","female","secondary","inactive",NA,589761
"Kenya",2020,"15-24","female","secondary","student",NA,1502859
"Kenya",2020,"15-24","female","secondary","unemployed",NA,221456
"Kenya",2020,"15-24","female","tertiary","employed","Agriculture",21057
"Kenya",2020,"15-24","female","tertiary","employed","Industry",10230
"Kenya",2020,"15-24","female","tertiary","employed","Services",69874
"Kenya",2020,"15-24","female","tertiary","inactive",NA,55459
"Kenya",2020,"15-24","female","tertiary","student",NA,1075
"Kenya",2020,"15-24","female","tertiary","unemployed",NA,51894
"Kenya",2020,"15-24","male","no","employed","Agriculture",113082
"Kenya",2020,"15-24","male","no","employed","Industry",45109
"Kenya",2020,"15-24","male","no","employed","Services",117402
"Kenya",2020,"15-24","male","no","inactive",NA,127234
"Kenya",2020,"15-24","male","no","student",NA,215049
"Kenya",2020,"15-24","male","no","unemployed",NA,9433
"Kenya",2020,"15-24","male","primary","employed","Agriculture",52871
"Kenya",2020,"15-24","male","primary","employed","Industry",43351
"Kenya",2020,"15-24","male","primary","employed","Services",112954
"Kenya",2020,"15-24","male","primary","inactive",NA,28639
"Kenya",2020,"15-24","male","primary","student",NA,415262
"Kenya",2020,"15-24","male","primary","unemployed",NA,19528
"Kenya",2020,"15-24","male","secondary","employed","Agriculture",378521
"Kenya",2020,"15-24","male","secondary","employed","Industry",265358
"Kenya",2020,"15-24","male","secondary","employed","Services",608262
"Kenya",2020,"15-24","male","secondary","inactive",NA,334597
"Kenya",2020,"15-24","male","secondary","student",NA,1727820
"Kenya",2020,"15-24","male","secondary","unemployed",NA,181037
"Kenya",2020,"15-24","male","tertiary","employed","Agriculture",42269
"Kenya",2020,"15-24","male","tertiary","employed","Industry",11065
"Kenya",2020,"15-24","male","tertiary","employed","Services",45056
"Kenya",2020,"15-24","male","tertiary","inactive",NA,43773
"Kenya",2020,"15-24","male","tertiary","student",NA,9000
"Kenya",2020,"15-24","male","tertiary","unemployed",NA,61202
"Kenya",2020,"25-35","female","no","employed","Agriculture",222649
"Kenya",2020,"25-35","female","no","employed","Industry",60474
"Kenya",2020,"25-35","female","no","employed","Services",132098
"Kenya",2020,"25-35","female","no","inactive",NA,124161
"Kenya",2020,"25-35","female","no","student",NA,11679
"Kenya",2020,"25-35","female","no","unemployed",NA,5658
"Kenya",2020,"25-35","female","primary","employed","Agriculture",222517
"Kenya",2020,"25-35","female","primary","employed","Industry",80406
"Kenya",2020,"25-35","female","primary","employed","Services",181633
"Kenya",2020,"25-35","female","primary","inactive",NA,53362
"Kenya",2020,"25-35","female","primary","student",NA,9223
"Kenya",2020,"25-35","female","primary","unemployed",NA,12423
"Kenya",2020,"25-35","female","secondary","employed","Agriculture",702076
"Kenya",2020,"25-35","female","secondary","employed","Industry",178780
"Kenya",2020,"25-35","female","secondary","employed","Services",1254875
"Kenya",2020,"25-35","female","secondary","inactive",NA,250171
"Kenya",2020,"25-35","female","secondary","student",NA,53327
"Kenya",2020,"25-35","female","secondary","unemployed",NA,76615
"Kenya",2020,"25-35","female","tertiary","employed","Agriculture",65288
"Kenya",2020,"25-35","female","tertiary","employed","Industry",42632
"Kenya",2020,"25-35","female","tertiary","employed","Services",285390
"Kenya",2020,"25-35","female","tertiary","inactive",NA,15079
"Kenya",2020,"25-35","female","tertiary","student",NA,44531
"Kenya",2020,"25-35","female","tertiary","unemployed",NA,33243
"Kenya",2020,"25-35","male","no","employed","Agriculture",281953
"Kenya",2020,"25-35","male","no","employed","Industry",59702
"Kenya",2020,"25-35","male","no","employed","Services",114126
"Kenya",2020,"25-35","male","no","inactive",NA,60766
"Kenya",2020,"25-35","male","no","student",NA,8249
"Kenya",2020,"25-35","male","no","unemployed",NA,9134
"Kenya",2020,"25-35","male","primary","employed","Agriculture",189192
"Kenya",2020,"25-35","male","primary","employed","Industry",99842
"Kenya",2020,"25-35","male","primary","employed","Services",154089
"Kenya",2020,"25-35","male","primary","inactive",NA,18988
"Kenya",2020,"25-35","male","primary","student",NA,9270
"Kenya",2020,"25-35","male","primary","unemployed",NA,15678
"Kenya",2020,"25-35","male","secondary","employed","Agriculture",609838
"Kenya",2020,"25-35","male","secondary","employed","Industry",491879
"Kenya",2020,"25-35","male","secondary","employed","Services",1199946
"Kenya",2020,"25-35","male","secondary","inactive",NA,71242
"Kenya",2020,"25-35","male","secondary","student",NA,96139
"Kenya",2020,"25-35","male","secondary","unemployed",NA,84449
"Kenya",2020,"25-35","male","tertiary","employed","Agriculture",77650
"Kenya",2020,"25-35","male","tertiary","employed","Industry",69355
"Kenya",2020,"25-35","male","tertiary","employed","Services",277499
"Kenya",2020,"25-35","male","tertiary","student",NA,57524
"Kenya",2020,"25-35","male","tertiary","unemployed",NA,30839
"Kenya",2021,"15-24","female","no","employed","Agriculture",87727
"Kenya",2021,"15-24","female","no","employed","Industry",22701
"Kenya",2021,"15-24","female","no","employed","Services",47356
"Kenya",2021,"15-24","female","no","inactive",NA,181022
"Kenya",2021,"15-24","female","no","student",NA,105288
"Kenya",2021,"15-24","female","no","unemployed",NA,6919
"Kenya",2021,"15-24","female","primary","employed","Agriculture",90911
"Kenya",2021,"15-24","female","primary","employed","Industry",31962
"Kenya",2021,"15-24","female","primary","employed","Services",94784
"Kenya",2021,"15-24","female","primary","inactive",NA,74942
"Kenya",2021,"15-24","female","primary","student",NA,334642
"Kenya",2021,"15-24","female","primary","unemployed",NA,20804
"Kenya",2021,"15-24","female","secondary","employed","Agriculture",430108
"Kenya",2021,"15-24","female","secondary","employed","Industry",126385
"Kenya",2021,"15-24","female","secondary","employed","Services",771379
"Kenya",2021,"15-24","female","secondary","inactive",NA,649077
"Kenya",2021,"15-24","female","secondary","student",NA,1569450
"Kenya",2021,"15-24","female","secondary","unemployed",NA,225648
"Kenya",2021,"15-24","female","tertiary","employed","Agriculture",23212
"Kenya",2021,"15-24","female","tertiary","employed","Industry",11805
"Kenya",2021,"15-24","female","tertiary","employed","Services",75784
"Kenya",2021,"15-24","female","tertiary","inactive",NA,61805
"Kenya",2021,"15-24","female","tertiary","student",NA,1170
"Kenya",2021,"15-24","female","tertiary","unemployed",NA,53423
"Kenya",2021,"15-24","male","no","employed","Agriculture",95482
"Kenya",2021,"15-24","male","no","employed","Industry",40896
"Kenya",2021,"15-24","male","no","employed","Services",107402
"Kenya",2021,"15-24","male","no","inactive",NA,107436
"Kenya",2021,"15-24","male","no","student",NA,195025
"Kenya",2021,"15-24","male","no","unemployed",NA,7659
"Kenya",2021,"15-24","male","primary","employed","Agriculture",48170
"Kenya",2021,"15-24","male","primary","employed","Industry",40501
"Kenya",2021,"15-24","male","primary","employed","Services",105399
"Kenya",2021,"15-24","male","primary","inactive",NA,25373
"Kenya",2021,"15-24","male","primary","student",NA,394717
"Kenya",2021,"15-24","male","primary","unemployed",NA,16628
"Kenya",2021,"15-24","male","secondary","employed","Agriculture",398906
"Kenya",2021,"15-24","male","secondary","employed","Industry",296428
"Kenya",2021,"15-24","male","secondary","employed","Services",640863
"Kenya",2021,"15-24","male","secondary","inactive",NA,345594
"Kenya",2021,"15-24","male","secondary","student",NA,1854756
"Kenya",2021,"15-24","male","secondary","unemployed",NA,181249
"Kenya",2021,"15-24","male","tertiary","employed","Agriculture",47442
"Kenya",2021,"15-24","male","tertiary","employed","Industry",12623
"Kenya",2021,"15-24","male","tertiary","employed","Services",51628
"Kenya",2021,"15-24","male","tertiary","inactive",NA,46890
"Kenya",2021,"15-24","male","tertiary","student",NA,10612
"Kenya",2021,"15-24","male","tertiary","unemployed",NA,63261
"Kenya",2021,"25-35","female","no","employed","Agriculture",207387
"Kenya",2021,"25-35","female","no","employed","Industry",60224
"Kenya",2021,"25-35","female","no","employed","Services",128280
"Kenya",2021,"25-35","female","no","inactive",NA,105135
"Kenya",2021,"25-35","female","no","student",NA,11073
"Kenya",2021,"25-35","female","no","unemployed",NA,5807
"Kenya",2021,"25-35","female","primary","employed","Agriculture",229338
"Kenya",2021,"25-35","female","primary","employed","Industry",82050
"Kenya",2021,"25-35","female","primary","employed","Services",181708
"Kenya",2021,"25-35","female","primary","inactive",NA,48239
"Kenya",2021,"25-35","female","primary","student",NA,9335
"Kenya",2021,"25-35","female","primary","unemployed",NA,13580
"Kenya",2021,"25-35","female","secondary","employed","Agriculture",733650
"Kenya",2021,"25-35","female","secondary","employed","Industry",188076
"Kenya",2021,"25-35","female","secondary","employed","Services",1319576
"Kenya",2021,"25-35","female","secondary","inactive",NA,233622
"Kenya",2021,"25-35","female","secondary","student",NA,55689
"Kenya",2021,"25-35","female","secondary","unemployed",NA,86754
"Kenya",2021,"25-35","female","tertiary","employed","Agriculture",65053
"Kenya",2021,"25-35","female","tertiary","employed","Industry",46611
"Kenya",2021,"25-35","female","tertiary","employed","Services",304941
"Kenya",2021,"25-35","female","tertiary","inactive",NA,14195
"Kenya",2021,"25-35","female","tertiary","student",NA,46879
"Kenya",2021,"25-35","female","tertiary","unemployed",NA,37788
"Kenya",2021,"25-35","male","no","employed","Agriculture",271768
"Kenya",2021,"25-35","male","no","employed","Industry",61175
"Kenya",2021,"25-35","male","no","employed","Services",112357
"Kenya",2021,"25-35","male","no","inactive",NA,46186
"Kenya",2021,"25-35","male","no","student",NA,8001
"Kenya",2021,"25-35","male","no","unemployed",NA,8815
"Kenya",2021,"25-35","male","primary","employed","Agriculture",188471
"Kenya",2021,"25-35","male","primary","employed","Industry",106640
"Kenya",2021,"25-35","male","primary","employed","Services",155293
"Kenya",2021,"25-35","male","primary","inactive",NA,15008
"Kenya",2021,"25-35","male","primary","student",NA,9407
"Kenya",2021,"25-35","male","primary","unemployed",NA,15735
"Kenya",2021,"25-35","male","secondary","employed","Agriculture",634050
"Kenya",2021,"25-35","male","secondary","employed","Industry",528811
"Kenya",2021,"25-35","male","secondary","employed","Services",1236103
"Kenya",2021,"25-35","male","secondary","inactive",NA,57645
"Kenya",2021,"25-35","male","secondary","student",NA,100007
"Kenya",2021,"25-35","male","secondary","unemployed",NA,86979
"Kenya",2021,"25-35","male","tertiary","employed","Agriculture",76491
"Kenya",2021,"25-35","male","tertiary","employed","Industry",78516
"Kenya",2021,"25-35","male","tertiary","employed","Services",293192
"Kenya",2021,"25-35","male","tertiary","student",NA,60643
"Kenya",2021,"25-35","male","tertiary","unemployed",NA,32150
"Kenya",2022,"15-24","female","no","employed","Agriculture",67718
"Kenya",2022,"15-24","female","no","employed","Industry",19948
"Kenya",2022,"15-24","female","no","employed","Services",37439
"Kenya",2022,"15-24","female","no","inactive",NA,146433
"Kenya",2022,"15-24","female","no","student",NA,102364
"Kenya",2022,"15-24","female","no","unemployed",NA,10153
"Kenya",2022,"15-24","female","primary","employed","Agriculture",86352
"Kenya",2022,"15-24","female","primary","employed","Industry",31885
"Kenya",2022,"15-24","female","primary","employed","Services",89062
"Kenya",2022,"15-24","female","primary","inactive",NA,67572
"Kenya",2022,"15-24","female","primary","student",NA,312297
"Kenya",2022,"15-24","female","primary","unemployed",NA,23317
"Kenya",2022,"15-24","female","secondary","employed","Agriculture",458185
"Kenya",2022,"15-24","female","secondary","employed","Industry",137855
"Kenya",2022,"15-24","female","secondary","employed","Services",829152
"Kenya",2022,"15-24","female","secondary","inactive",NA,708408
"Kenya",2022,"15-24","female","secondary","student",NA,1615439
"Kenya",2022,"15-24","female","secondary","unemployed",NA,233515
"Kenya",2022,"15-24","female","tertiary","employed","Agriculture",23860
"Kenya",2022,"15-24","female","tertiary","employed","Industry",12312
"Kenya",2022,"15-24","female","tertiary","employed","Services",79459
"Kenya",2022,"15-24","female","tertiary","inactive",NA,62450
"Kenya",2022,"15-24","female","tertiary","student",NA,20563
"Kenya",2022,"15-24","female","tertiary","unemployed",NA,46421
"Kenya",2022,"15-24","male","no","employed","Agriculture",78508
"Kenya",2022,"15-24","male","no","employed","Industry",32479
"Kenya",2022,"15-24","male","no","employed","Services",90016
"Kenya",2022,"15-24","male","no","inactive",NA,99701
"Kenya",2022,"15-24","male","no","student",NA,166252
"Kenya",2022,"15-24","male","no","unemployed",NA,13634
"Kenya",2022,"15-24","male","primary","employed","Agriculture",47236
"Kenya",2022,"15-24","male","primary","employed","Industry",39952
"Kenya",2022,"15-24","male","primary","employed","Services",105618
"Kenya",2022,"15-24","male","primary","inactive",NA,6620
"Kenya",2022,"15-24","male","primary","student",NA,370343
"Kenya",2022,"15-24","male","primary","unemployed",NA,19175
"Kenya",2022,"15-24","male","secondary","employed","Agriculture",435647
"Kenya",2022,"15-24","male","secondary","employed","Industry",330156
"Kenya",2022,"15-24","male","secondary","employed","Services",694664
"Kenya",2022,"15-24","male","secondary","inactive",NA,363442
"Kenya",2022,"15-24","male","secondary","student",NA,1925937
"Kenya",2022,"15-24","male","secondary","unemployed",NA,190378
"Kenya",2022,"15-24","male","tertiary","employed","Agriculture",48122
"Kenya",2022,"15-24","male","tertiary","employed","Industry",12579
